file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,compute/1[BehavioralPatterns.Command.ICommand],false,16,1,2,1,1,1,2,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,redo/1[int],false,32,1,2,1,1,4,5,9,0,2,1,5,0,0,1,0,0,1,1,1,2,2,2,0,0,0,6,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,CommandsManager/0,true,11,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,undo/1[int],false,22,1,2,1,1,4,4,9,0,2,1,4,0,0,1,0,0,0,1,3,2,1,2,0,0,0,6,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Adapter\IEUFormat.java,StructuralPatterns.Adapter.IEUFormat,getSpeed/0,false,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Adapter\IEUFormat.java,StructuralPatterns.Adapter.IEUFormat,getWeight/0,false,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\StoredItem.java,StructuralPatterns.Composite.StoredItem,getName/0,false,10,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\StoredItem.java,StructuralPatterns.Composite.StoredItem,remove/1[StructuralPatterns.Composite.StoredItem],false,6,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\StoredItem.java,StructuralPatterns.Composite.StoredItem,Add/1[StructuralPatterns.Composite.StoredItem],false,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\StoredItem.java,StructuralPatterns.Composite.StoredItem,printContainingFiles/1[int],false,8,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Factory\ShapeFactory.java,CreationalPatterns.Factory.ShapeFactory,"createShape/2[java.lang.String,double[]]",false,5,5,4,1,3,5,1,15,5,0,2,1,0,0,0,1,0,0,3,5,0,0,1,0,0,0,9,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\FanRequestsIterator.java,BehavioralPatterns.Iterator.FanRequestsIterator,FanRequestsIterator/1[BehavioralPatterns.Iterator.FanRequestsCollection],true,8,1,1,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,7,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\FanRequestsIterator.java,BehavioralPatterns.Iterator.FanRequestsIterator,hasNext/0,false,15,1,3,2,1,2,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\FanRequestsIterator.java,BehavioralPatterns.Iterator.FanRequestsIterator,Next/0,false,20,2,3,1,2,2,2,7,2,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,false
